"ProcedureCall","PackageName","ProcedureName","ObjectRefs","ReadObjects","WriteObjects"
"PKG_AR.P_SAVEAUDITOBSERVATION","PKG_AR","P_SAVEAUDITOBSERVATION","T_AU_OBSERVATION; V_CAT_ID; V_CAT_NATURE_ID; T_AU_OBSERVATION_TEXT; T_CURSOR; T_AUDIT_CHECKLIST_DETAILS; T_ID; T_AUDIT_CHECKLIST_SUB; T_AU_PLAN_ENG; T_AUDITEE_ENT_TYPES; T_AU_ACTIVITY_LOG; T_AUDITEE_CHECKKLIST; T_AU_REMARKS","T_AU_OBSERVATION; T_AUDIT_CHECKLIST_DETAILS; T_AUDIT_CHECKLIST_SUB; T_AU_PLAN_ENG; T_AUDITEE_ENT_TYPES; T_AU_ACTIVITY_LOG; T_AU_OBSERVATION_TEXT; T_AU_REMARKS","T_AU_ACTIVITY_LOG; T_AU_OBSERVATION; T_AU_OBSERVATION_TEXT; T_AUDITEE_CHECKKLIST"
"PKG_AR.P_RESPONIBILITYASSIGNED","PKG_AR","P_RESPONIBILITYASSIGNED","T_CURSOR; V_NEW_ID; V_ERR_MSG; T_AU_OBSERVATION_RESPONIBILITY_ASSIGNED; T_AU_RESPONSIBILITY_LOG","T_AU_OBSERVATION_RESPONIBILITY_ASSIGNED; DUAL","T_AU_OBSERVATION_RESPONIBILITY_ASSIGNED; T_AU_RESPONSIBILITY_LOG"
"PKG_AR.P_UPDATEOBSERVATION","PKG_AR","P_UPDATEOBSERVATION","T_CURSOR; V_F; T_AU_ACTIVITY_LOG; T_AU_AUDIT_TEAM_TASKLIST; T_AU_OBSERVATION; T_AU_OBSERVATION_TEXT; T_AU_REMARKS","T_AU_ACTIVITY_LOG; T_AU_AUDIT_TEAM_TASKLIST; T_AU_OBSERVATION; T_AU_REMARKS; DUAL","T_AU_ACTIVITY_LOG; T_AU_OBSERVATION_TEXT; T_AU_OBSERVATION"
"PKG_AR.P_DROPAUDITOBSERVATION","PKG_AR","P_DROPAUDITOBSERVATION","T_CURSOR; V_F; T_L; T_AU_ACTIVITY_LOG; T_AU_OBSERVATION; T_AU_AUDIT_TEAM_TASKLIST; T_AU_TEAM_MEMBERS; T_ID; T_USER_MAPING; T_AU_REMARKS","T_AU_ACTIVITY_LOG; T_AU_OBSERVATION; T_AU_AUDIT_TEAM_TASKLIST; T_AU_TEAM_MEMBERS; T_USER_MAPING; T_AU_REMARKS","T_AU_ACTIVITY_LOG; T_AU_OBSERVATION"
"PKG_AR.P_GET_AUDITEE_SUBMISSION_LIST","PKG_AR","P_GET_AUDITEE_SUBMISSION_LIST","T_CURSOR; T_AUDITEE_ENTITIES","T_AUDITEE_ENTITIES",""
"PKG_AR.P_SUBMITAUDITOBSERVATIONTOAUDITEE","PKG_AR","P_SUBMITAUDITOBSERVATIONTOAUDITEE","T_CURSOR; T_AU_OBSERVATION; T_AU_OBSERVATION_TEXT; T_AU_AUDIT_TEAM_TASKLIST; T_AU_TEAM_MEMBERS; T_ID; T_AU_ACTIVITY_LOG; T_AUDITEE_ENTITEE_SUBENTITY; T_AU_OBSERVATION_ASSIGNEDTO; M_F; T_AU_REMARKS","T_AU_OBSERVATION; T_AU_OBSERVATION_TEXT; T_AU_AUDIT_TEAM_TASKLIST; T_AU_TEAM_MEMBERS; T_AU_ACTIVITY_LOG; T_AUDITEE_ENTITEE_SUBENTITY; T_AU_OBSERVATION_ASSIGNEDTO; DUAL; T_AU_REMARKS","T_AU_ACTIVITY_LOG; T_AU_OBSERVATION_ASSIGNEDTO; T_AU_OBSERVATION; T_AU_OBSERVATION_TEXT"
"PKG_AR.P_GETLATESTAUDITEERESPONSE","PKG_AR","P_GETLATESTAUDITEERESPONSE","T_CURSOR; T_AU_OBSERVATIONS_AUDITEE_RESPONSE","T_AU_OBSERVATIONS_AUDITEE_RESPONSE",""
"PKG_AR.P_GETOBSERVATIONSAUDITEERESPONSE","PKG_AR","P_GETOBSERVATIONSAUDITEERESPONSE","T_CURSOR; T_AU_OBSERVATIONS_AUDITEE_RESPONSE","T_AU_OBSERVATIONS_AUDITEE_RESPONSE",""
"PKG_AR.P_GET_AUDITEE_OBSERVATION_RESPONSE_EVIDENCES","PKG_AR","P_GET_AUDITEE_OBSERVATION_RESPONSE_EVIDENCES","T_AU_OBSERVATIONS_AUDITEE_EVIDENCES; T_CURSOR","T_AU_OBSERVATIONS_AUDITEE_EVIDENCES",""
"PKG_AR.P_GET_AUDITEE_OBSERVATION_RESPONSE_EVIDENCES_BY_OBS_ID","PKG_AR","P_GET_AUDITEE_OBSERVATION_RESPONSE_EVIDENCES_BY_OBS_ID","T_AU_OBSERVATION; T_CURSOR; T_AU_OBSERVATIONS_AUDITEE_EVIDENCES; T_AU_OBSERVATION_TEXT","T_AU_OBSERVATIONS_AUDITEE_EVIDENCES; T_AU_OBSERVATION_TEXT",""
"PKG_AR.P_GET_AUDITEE_OBSERVATION_RESPONSE_EVIDENCES_FILEDATA","PKG_AR","P_GET_AUDITEE_OBSERVATION_RESPONSE_EVIDENCES_FILEDATA","T_CURSOR; T_AU_OBSERVATIONS_AUDITEE_EVIDENCES","T_AU_OBSERVATIONS_AUDITEE_EVIDENCES",""
"PKG_AR.P_UPDATEAUDITOBSERVATIONSTATUS","PKG_AR","P_UPDATEAUDITOBSERVATIONSTATUS","T_CURSOR; T_AU_ACTIVITY_LOG; T_AU_TEAM_MEMBERS; T_AU_AUDIT_TEAM_TASKLIST; T_ID; T_AU_OBSERVATION; T_AU_OBSERVATIONS_AUDITEE_RESPONSE; T_AU_OBSERVATION_STATUS; T_AU_REMARKS","T_AU_ACTIVITY_LOG; T_AU_TEAM_MEMBERS; T_AU_AUDIT_TEAM_TASKLIST; T_AU_OBSERVATION; T_AU_OBSERVATION_STATUS; T_AU_REMARKS","T_AU_ACTIVITY_LOG; T_AU_OBSERVATIONS_AUDITEE_RESPONSE; T_AU_OBSERVATION"
"PKG_AR.AUDITOR_RESPONSE","PKG_AR","AUDITOR_RESPONSE","T_AU_OBSERVATIONS_AUDITOR_RECOMMENDATION; T_AU_OBSERVATION_TEXT","T_AU_OBSERVATIONS_AUDITOR_RECOMMENDATION; T_AU_OBSERVATION_TEXT","T_AU_OBSERVATIONS_AUDITOR_RECOMMENDATION"
"PKG_AR.AUDITOR_REPLY","PKG_AR","AUDITOR_REPLY","T_AU_OBSERVATIONS_AUDITOR_REPLY; T_AU_OBSERVATION_TEXT; T_GROUPS; T_USER_MAPING","T_AU_OBSERVATIONS_AUDITOR_REPLY; T_AU_OBSERVATION_TEXT; T_GROUPS; T_USER_MAPING","T_AU_OBSERVATIONS_AUDITOR_REPLY"
"PKG_AR.P_GETLATESTAUDITORRESPONSE","PKG_AR","P_GETLATESTAUDITORRESPONSE","T_CURSOR; T_AU_OBSERVATIONS_AUDITOR_RECOMMENDATION","T_AU_OBSERVATIONS_AUDITOR_RECOMMENDATION",""
"PKG_AR.P_GETLATESTDEPARTMENTALHEADRESPONSE","PKG_AR","P_GETLATESTDEPARTMENTALHEADRESPONSE","T_CURSOR; T_AU_OBSERVATIONS_AUDITOR_REPLY","T_AU_OBSERVATIONS_AUDITOR_REPLY",""
"PKG_AR.P_GETOBSERVATIONENTITIES","PKG_AR","P_GETOBSERVATIONENTITIES","T_CURSOR; V_F; T_USER_MAPING; T_USER; T_AU_AUDIT_JOINING; T_AU_PLAN_ENG; T_AUDITEE_ENTITIES; T_AU_PERIOD; T_AUDITEE_ENTITIES_MAPING; T_AUDITEE_ENTITIES_MAPING_FAD","T_USER_MAPING; T_USER; T_AU_AUDIT_JOINING; T_AU_PLAN_ENG; T_AUDITEE_ENTITIES; T_AU_PERIOD; T_AUDITEE_ENTITIES_MAPING; T_AUDITEE_ENTITIES_MAPING_FAD",""
"PKG_AR.P_GETMANAGEDOBSERVATIONS","PKG_AR","P_GETMANAGEDOBSERVATIONS","T_CURSOR; V_NAME; T_AU_OBSERVATION; T_AU_PLAN_ENG; T_AUDITEE_ENTITIES; T_CONTROL_VIOLATION; V_CAT_ID; T_CONTROL_VIOLATION_SUB; V_CAT_NATURE_ID; T_RISK; T_AU_OBSERVATION_STATUS; T_AU_PERIOD; T_AU_OBSERVATION_TEXT","T_AU_OBSERVATION; T_AU_PLAN_ENG; T_AUDITEE_ENTITIES; T_CONTROL_VIOLATION; T_CONTROL_VIOLATION_SUB; T_RISK; T_AU_OBSERVATION_STATUS; T_AU_PERIOD; T_AU_OBSERVATION_TEXT",""
"PKG_AR.P_GETMANAGEDOBSERVATIONSTEXT","PKG_AR","P_GETMANAGEDOBSERVATIONSTEXT","T_CURSOR; V_NAME; T_AU_OBSERVATION; T_AU_PLAN_ENG; T_AU_OBSERVATION_TEXT; T_CONTROL_VIOLATION; V_CAT_ID; T_CONTROL_VIOLATION_SUB; V_CAT_NATURE_ID; T_RISK; T_AU_OBSERVATION_STATUS; T_AU_PERIOD","T_AU_OBSERVATION; T_AU_PLAN_ENG; T_AU_OBSERVATION_TEXT; T_CONTROL_VIOLATION; T_CONTROL_VIOLATION_SUB; T_RISK; T_AU_OBSERVATION_STATUS; T_AU_PERIOD",""
"PKG_AR.P_GETMANAGEDOBSERVATIONSFORBRANCHES","PKG_AR","P_GETMANAGEDOBSERVATIONSFORBRANCHES","T_CURSOR; T_AU_OBSERVATION; T_AU_PLAN_ENG; T_AUDITEE_ENTITIES; T_AU_OBSERVATION_STATUS; T_AU_PERIOD; T_AU_OBSERVATION_TEXT; T_AUDIT_CHECKLIST_ANNEXURE; T_RISK","T_AU_OBSERVATION; T_AU_PLAN_ENG; T_AUDITEE_ENTITIES; T_AU_OBSERVATION_STATUS; T_AU_PERIOD; T_AU_OBSERVATION_TEXT; T_AUDIT_CHECKLIST_ANNEXURE; T_RISK",""
"PKG_AR.P_GETMANAGEDOBSERVATIONSFORBRANCHESTEXT","PKG_AR","P_GETMANAGEDOBSERVATIONSFORBRANCHESTEXT","T_CURSOR; T_ID; T_AU_OBSERVATION; T_AU_PLAN_ENG; T_AU_OBSERVATION_TEXT; T_AUDIT_CHECKLIST_DETAILS; T_AUDIT_CHECKLIST_SUB; T_AUDIT_CHECKLIST","T_AU_OBSERVATION; T_AU_PLAN_ENG; T_AU_OBSERVATION_TEXT; T_AUDIT_CHECKLIST_DETAILS; T_AUDIT_CHECKLIST_SUB; T_AUDIT_CHECKLIST",""
"PKG_AR.P_GETMANAGEDDRAFTOBSERVATIONS","PKG_AR","P_GETMANAGEDDRAFTOBSERVATIONS","T_CURSOR; M_F; T_AU_OBSERVATION; T_AU_PLAN_ENG; T_AU_OBSERVATION_TEXT; T_AUDITEE_ENTITIES; T_RISK; T_AU_OBSERVATION_STATUS; T_AU_PERIOD; T_AUDIT_CHECKLIST_DETAILS; T_AUDIT_CHECKLIST_SUB; T_AUDIT_CHECKLIST; T_ID; T_AU_OBSERVATIONS_AUDITOR_RESPONSE; V_NAME; T_CONTROL_VIOLATION; V_CAT_ID; T_CONTROL_VIOLATION_SUB; V_CAT_NATURE_ID","T_AU_OBSERVATION; T_AU_PLAN_ENG; T_AU_OBSERVATION_TEXT; T_AUDITEE_ENTITIES; T_RISK; T_AU_OBSERVATION_STATUS; T_AU_PERIOD; T_AUDIT_CHECKLIST_DETAILS; T_AUDIT_CHECKLIST_SUB; T_AUDIT_CHECKLIST; T_AU_OBSERVATIONS_AUDITOR_RESPONSE; T_CONTROL_VIOLATION; T_CONTROL_VIOLATION_SUB",""
"PKG_AR.P_GETMANAGEDDRAFTOBSERVATIONSBRANCH","PKG_AR","P_GETMANAGEDDRAFTOBSERVATIONSBRANCH","T_CURSOR; M_F; T_AU_OBSERVATION; T_AU_PLAN_ENG; T_AU_OBSERVATION_TEXT; T_AUDITEE_ENTITIES; T_RISK; T_AU_OBSERVATION_STATUS; T_AU_PERIOD; T_AUDIT_CHECKLIST_DETAILS; T_AUDIT_CHECKLIST_SUB; T_AUDIT_CHECKLIST; T_ID; T_AU_OBSERVATIONS_AUDITOR_RESPONSE","T_AU_OBSERVATION; T_AU_PLAN_ENG; T_AU_OBSERVATION_TEXT; T_AUDITEE_ENTITIES; T_RISK; T_AU_OBSERVATION_STATUS; T_AU_PERIOD; T_AUDIT_CHECKLIST_DETAILS; T_AUDIT_CHECKLIST_SUB; T_AUDIT_CHECKLIST; T_AU_OBSERVATIONS_AUDITOR_RESPONSE",""
"PKG_AR.P_GETMANAGEDDRAFTOBSERVATIONSTEXT","PKG_AR","P_GETMANAGEDDRAFTOBSERVATIONSTEXT","T_CURSOR; T_AU_OBSERVATION_TEXT","T_AU_OBSERVATION_TEXT",""
"PKG_AR.P_GETMANAGEDDRAFTOBSERVATIONSFORBRANCHES","PKG_AR","P_GETMANAGEDDRAFTOBSERVATIONSFORBRANCHES","T_CURSOR; T_AU_OBSERVATION; T_AU_PLAN_ENG; T_AU_OBSERVATION_TEXT; T_AUDITEE_ENTITIES; T_AUDIT_CHECKLIST_DETAILS; T_AUDIT_CHECKLIST_SUB; T_AUDIT_CHECKLIST; T_ID; T_RISK; T_AU_OBSERVATION_STATUS; T_AU_PERIOD; T_AU_OBSERVATIONS_AUDITOR_RESPONSE","T_AU_OBSERVATION; T_AU_PLAN_ENG; T_AU_OBSERVATION_TEXT; T_AUDITEE_ENTITIES; T_AUDIT_CHECKLIST_DETAILS; T_AUDIT_CHECKLIST_SUB; T_AUDIT_CHECKLIST; T_RISK; T_AU_OBSERVATION_STATUS; T_AU_PERIOD; T_AU_OBSERVATIONS_AUDITOR_RESPONSE",""
"PKG_AR.P_GETCLOSINGDRAFTOBSERVATIONS","PKG_AR","P_GETCLOSINGDRAFTOBSERVATIONS","T_CURSOR; V_F; T_AU_AUDIT_TEAM_TASKLIST; T_AUDITEE_ENTITIES; T_AU_PLAN_ENG; T_AU_AUDIT_JOINING; V_GETCLOSINGDRAFT_TEAMMEMBER_SUMMARY; V_GETCLOSINGDRAFT_STATUS_SUMMARY; V_GETCLOSINGDRAFT_TEAM_SUMMARY","T_AU_AUDIT_TEAM_TASKLIST; T_AUDITEE_ENTITIES; T_AU_PLAN_ENG; T_AU_AUDIT_JOINING; V_GETCLOSINGDRAFT_TEAMMEMBER_SUMMARY; V_GETCLOSINGDRAFT_STATUS_SUMMARY; V_GETCLOSINGDRAFT_TEAM_SUMMARY",""
"PKG_AR.P_CLOSEAUDIT","PKG_AR","P_CLOSEAUDIT","T_CURSOR; T_L; M_F; T_AU_AUDIT_TEAM_TASKLIST; T_AU_TEAM_MEMBERS; T_ID; T_AU_OBSERVATION; T_AU_REMARKS; T_AU_AUDIT_JOINING; T_AU_PLAN_ENG; T_AU_AUDIT_TEAMS; T_AU_PLAN_ENG_LOG","T_AU_AUDIT_TEAM_TASKLIST; T_AU_TEAM_MEMBERS; T_AU_OBSERVATION; T_AU_REMARKS; T_AU_PLAN_ENG_LOG","T_AU_AUDIT_JOINING; T_AU_AUDIT_TEAM_TASKLIST; T_AU_PLAN_ENG; T_AU_AUDIT_TEAMS; T_AU_PLAN_ENG_LOG"
"PKG_AR.P_GET_DETAILS_FOR_MANAGE_OBSERVATIONS_SUMMARY","PKG_AR","P_GET_DETAILS_FOR_MANAGE_OBSERVATIONS_SUMMARY","T_CURSOR; V_GET_P_GET_DETAILS_FOR_MANAGE_OBSERVATIONS_SUMMARY","V_GET_P_GET_DETAILS_FOR_MANAGE_OBSERVATIONS_SUMMARY",""
"PKG_AR.P_GETENTITIESFORLEGACYPARA","PKG_AR","P_GETENTITIESFORLEGACYPARA","T_CURSOR; T_AU_OBSERVATION_OLD_CAD_PARAS; T_AUDITEE_ENTITIES; T_AU_OBSERVATION_OLD_CAD_PARAS_TEXT; T_AU_OLD_PARAS_FAD","T_AU_OBSERVATION_OLD_CAD_PARAS; T_AUDITEE_ENTITIES; T_AU_OBSERVATION_OLD_CAD_PARAS_TEXT; T_AU_OLD_PARAS_FAD",""
"PKG_AR.P_GETENTITIESFORLEGACYPARA_HO","PKG_AR","P_GETENTITIESFORLEGACYPARA_HO","T_CURSOR; T_AU_OBSERVATION_OLD_CAD_PARAS; T_AUDITEE_ENTITIES; T_AU_OBSERVATION_OLD_CAD_PARAS_TEXT","T_AU_OBSERVATION_OLD_CAD_PARAS; T_AUDITEE_ENTITIES; T_AU_OBSERVATION_OLD_CAD_PARAS_TEXT",""
"PKG_AR.P_GETENTITIESFORLEGACYPARA_HO_REPORT","PKG_AR","P_GETENTITIESFORLEGACYPARA_HO_REPORT","T_CURSOR; T_AU_OBSERVATION_OLD_CAD_PARAS; T_AUDITEE_ENTITIES; T_AU_OBSERVATION_OLD_CAD_PARAS_TEXT","T_AU_OBSERVATION_OLD_CAD_PARAS; T_AUDITEE_ENTITIES; T_AU_OBSERVATION_OLD_CAD_PARAS_TEXT",""
"PKG_AR.P_GETLEAGACYOBSERVATIONS_HO","PKG_AR","P_GETLEAGACYOBSERVATIONS_HO","T_CURSOR; T_AU_ERROR_LOGS; T_AU_OBSERVATION_OLD_CAD_PARAS; T_AUDITEE_ENTITIES; T_AU_OBSERVATION_OLD_CAD_PARAS_TEXT; V_CAT_ID; V_CAT_NATURE_ID; T_CONTROL_VIOLATION_SUB; T_AU_DATA_VALIDATION_HO_LOG","T_AU_ERROR_LOGS; DUAL; T_AU_OBSERVATION_OLD_CAD_PARAS; T_AUDITEE_ENTITIES; T_AU_OBSERVATION_OLD_CAD_PARAS_TEXT; T_CONTROL_VIOLATION_SUB; T_AU_DATA_VALIDATION_HO_LOG","T_AU_ERROR_LOGS; T_AU_DATA_VALIDATION_HO_LOG"
"PKG_AR.P_SETTEL_LEGACY_PARA_HO","PKG_AR","P_SETTEL_LEGACY_PARA_HO","T_CURSOR; T_AU_OBSERVATION_OLD_CAD_PARAS; T_AU_OBSERVATION_OLD_CAD_PARAS_SETTLE_LOG; T_AU_DATA_VALIDATION_HO_LOG","T_AU_DATA_VALIDATION_HO_LOG; DUAL","T_AU_OBSERVATION_OLD_CAD_PARAS; T_AU_OBSERVATION_OLD_CAD_PARAS_SETTLE_LOG"
"PKG_AR.P_DELETE_LEGACY_PARA_HO","PKG_AR","P_DELETE_LEGACY_PARA_HO","T_CURSOR; T_AU_OBSERVATION_OLD_CAD_PARAS; T_AU_OBSERVATION_OLD_CAD_PARAS_SETTLE_LOG; T_AU_DATA_VALIDATION_HO_LOG","T_AU_DATA_VALIDATION_HO_LOG; DUAL","T_AU_OBSERVATION_OLD_CAD_PARAS; T_AU_OBSERVATION_OLD_CAD_PARAS_SETTLE_LOG"
"PKG_AR.P_GETLEAGACYOBSERVATIONS","PKG_AR","P_GETLEAGACYOBSERVATIONS","T_CURSOR; V_F; T_AUDITEE_ENTITIES; T_AU_ERROR_LOGS; T_AU_OBSERVATION_OLD_CAD_PARAS; V_CAT_ID; V_CAT_NATURE_ID; T_AU_OBSERVATION_OLD_CAD_PARAS_TEXT; T_AU_OLD_PARAS_FAD; T_AU_OLD_PARAS_FAD_TEXT; T_AU_OLD_PARAS_FAD_LOG","T_AUDITEE_ENTITIES; T_AU_ERROR_LOGS; DUAL; T_AU_OBSERVATION_OLD_CAD_PARAS; T_AU_OBSERVATION_OLD_CAD_PARAS_TEXT; T_AU_OLD_PARAS_FAD; T_AU_OLD_PARAS_FAD_TEXT; T_AU_OLD_PARAS_FAD_LOG","T_AU_ERROR_LOGS; T_AU_OLD_PARAS_FAD_LOG"
"PKG_AR.P_GET_LEGACY_PARA_RESPONSIBLES","PKG_AR","P_GET_LEGACY_PARA_RESPONSIBLES","T_CURSOR; T_AU_OLD_PARAS_FAD_RESPONSIBILITY_ASSIGNED; T_AU_OBSERVATION_OLD_PARAS_RESPONIBILITY_ASSIGNED; V_SERVICE_EMPLOYEEINFO","T_AU_OLD_PARAS_FAD_RESPONSIBILITY_ASSIGNED; T_AU_OBSERVATION_OLD_PARAS_RESPONIBILITY_ASSIGNED; V_SERVICE_EMPLOYEEINFO",""
"PKG_AR.P_UPDATE_LEGACY_PARA_TEXT","PKG_AR","P_UPDATE_LEGACY_PARA_TEXT","T_CURSOR; V_F; T_F; T_AU_OLD_PARAS_FAD; T_AUDITEE_ENTITIES; AIS_T_AU_POST_COMPLIANCE; T_USER; T_AU_OLD_PARAS_FAD_TEXT; T_AU_OBSERVATION_OLD_CAD_PARAS_TEXT; T_AU_OBSERVATION_OLD_CAD_PARAS; V_CAT_ID; V_CAT_NATURE_ID; T_AU_DATA_VALIDATION_HO_LOG; T_AU_OLD_PARAS_FAD_LOG; T_AU_REMARKS; T_AU_ERROR_LOGS","T_AU_OLD_PARAS_FAD; T_AUDITEE_ENTITIES; AIS_T_AU_POST_COMPLIANCE; T_USER; T_AU_OLD_PARAS_FAD_TEXT; T_AU_OBSERVATION_OLD_CAD_PARAS_TEXT; T_AU_REMARKS; T_AU_ERROR_LOGS; DUAL","AIS_T_AU_POST_COMPLIANCE; T_AU_OBSERVATION_OLD_CAD_PARAS_TEXT; T_AU_OBSERVATION_OLD_CAD_PARAS; T_AU_DATA_VALIDATION_HO_LOG; T_AU_OLD_PARAS_FAD_TEXT; T_AU_OLD_PARAS_FAD; T_AU_OLD_PARAS_FAD_LOG; T_AU_ERROR_LOGS"
"PKG_AR.P_ADD_PARA_RESPONSIBILITY","PKG_AR","P_ADD_PARA_RESPONSIBILITY","T_CURSOR; T_AU_OLD_PARAS_FAD_RESPONSIBILITY_ASSIGNED; T_AU_OLD_PARAS_FAD_LOG; T_AU_ERROR_LOGS","T_AU_OLD_PARAS_FAD_RESPONSIBILITY_ASSIGNED; DUAL; T_AU_ERROR_LOGS","T_AU_OLD_PARAS_FAD_RESPONSIBILITY_ASSIGNED; T_AU_OLD_PARAS_FAD_LOG; T_AU_ERROR_LOGS"
"PKG_AR.P_DELETE_PARA_RESPONSIBILITY","PKG_AR","P_DELETE_PARA_RESPONSIBILITY","T_CURSOR; T_AU_OLD_PARAS_FAD_RESPONSIBILITY_ASSIGNED; T_AU_OBSERVATION_OLD_PARAS_RESPONIBILITY_ASSIGNED","T_AU_OLD_PARAS_FAD_RESPONSIBILITY_ASSIGNED; DUAL","T_AU_OBSERVATION_OLD_PARAS_RESPONIBILITY_ASSIGNED; T_AU_OLD_PARAS_FAD_RESPONSIBILITY_ASSIGNED"
"PKG_AR.P_NO_UPDATE_LEGACY_PARA_TEXT","PKG_AR","P_NO_UPDATE_LEGACY_PARA_TEXT","T_CURSOR; T_F; T_AU_OLD_PARAS_FAD_TEXT; T_AU_OLD_PARAS_FAD; T_AU_OLD_PARAS_FAD_LOG; T_AU_REMARKS; T_AU_ERROR_LOGS","T_AU_OLD_PARAS_FAD_TEXT; T_AU_REMARKS; T_AU_ERROR_LOGS; DUAL","T_AU_OLD_PARAS_FAD; T_AU_OLD_PARAS_FAD_LOG; T_AU_ERROR_LOGS"
"PKG_AR.P_GETLEAGACYOBSERVATIONS_FOR_GIST_UPDATE","PKG_AR","P_GETLEAGACYOBSERVATIONS_FOR_GIST_UPDATE","T_CURSOR; V_F; T_AUDITEE_ENTITIES; T_AU_ERROR_LOGS; T_AU_OBSERVATION_OLD_CAD_PARAS; T_AU_OLD_PARAS_GIST_UPDATE_LOG; V_CAT_ID; V_CAT_NATURE_ID; T_AU_OBSERVATION_OLD_CAD_PARAS_TEXT; T_AU_OLD_PARAS_FAD","T_AUDITEE_ENTITIES; T_AU_ERROR_LOGS; DUAL; T_AU_OBSERVATION_OLD_CAD_PARAS; T_AU_OLD_PARAS_GIST_UPDATE_LOG; T_AU_OBSERVATION_OLD_CAD_PARAS_TEXT; T_AU_OLD_PARAS_FAD","T_AU_ERROR_LOGS; T_AU_OLD_PARAS_GIST_UPDATE_LOG"
"PKG_AR.P_UPDATE_LEGACY_PARA_GIST","PKG_AR","P_UPDATE_LEGACY_PARA_GIST","T_CURSOR; T_AU_OLD_PARAS_GIST_UPDATE_LOG; T_AU_ERROR_LOGS","T_AU_OLD_PARAS_GIST_UPDATE_LOG; DUAL; T_AU_ERROR_LOGS","T_AU_OLD_PARAS_GIST_UPDATE_LOG; T_AU_ERROR_LOGS"
"PKG_AR.P_GET_LEGACY_PARA_TO_AUTHORIZE","PKG_AR","P_GET_LEGACY_PARA_TO_AUTHORIZE","T_CURSOR; T_AU_OBSERVATION_OLD_CAD_PARAS; T_AUDITEE_ENTITIES; T_AU_OLD_PARAS_GIST_UPDATE_LOG; T_AU_OLD_PARAS_FAD; T_AU_OLD_AUDIT_NATURE; T_AU_OLD_AUDIT_PERIOD","T_AU_OBSERVATION_OLD_CAD_PARAS; T_AUDITEE_ENTITIES; T_AU_OLD_PARAS_GIST_UPDATE_LOG; T_AU_OLD_PARAS_FAD; T_AU_OLD_AUDIT_NATURE; T_AU_OLD_AUDIT_PERIOD",""
"PKG_AR.P_AUTHORIZE_PARA_GIST","PKG_AR","P_AUTHORIZE_PARA_GIST","T_CURSOR; T_AU_OBSERVATION_OLD_CAD_PARAS; AIS_T_AU_POST_COMPLIANCE; T_AU_OLD_PARAS_GIST_UPDATE_LOG; T_AU_OLD_PARAS_FAD","DUAL","T_AU_OBSERVATION_OLD_CAD_PARAS; AIS_T_AU_POST_COMPLIANCE; T_AU_OLD_PARAS_GIST_UPDATE_LOG; T_AU_OLD_PARAS_FAD"
"PKG_AR.P_ADDLOANCASEFILE","PKG_AR","P_ADDLOANCASEFILE","T_WORKING_PAPER_LOAN_CASE_FILE; T_CURSOR","T_WORKING_PAPER_LOAN_CASE_FILE; DUAL","T_WORKING_PAPER_LOAN_CASE_FILE"
"PKG_AR.P_GETLOANCASEFILE","PKG_AR","P_GETLOANCASEFILE","T_CURSOR; V_ENGID; T_WORKING_PAPER_LOAN_CASE_FILE","DUAL; T_WORKING_PAPER_LOAN_CASE_FILE",""
"PKG_AR.P_ADDVOUCHERCHECKING","PKG_AR","P_ADDVOUCHERCHECKING","T_WORKING_PAPER_VOUCHER_CHECKING; V_NUMBER; T_CURSOR; V_ID","T_WORKING_PAPER_VOUCHER_CHECKING; DUAL","T_WORKING_PAPER_VOUCHER_CHECKING"
"PKG_AR.P_GETVOUCHERCHECKING","PKG_AR","P_GETVOUCHERCHECKING","T_CURSOR; T_WORKING_PAPER_VOUCHER_CHECKING","T_WORKING_PAPER_VOUCHER_CHECKING",""
"PKG_AR.P_ADDACCOUNTOPENINGDETAILS","PKG_AR","P_ADDACCOUNTOPENINGDETAILS","T_WORKING_PAPER_ACCOUNT_OPENING; V_NUMBER; T_CURSOR","T_WORKING_PAPER_ACCOUNT_OPENING; DUAL","T_WORKING_PAPER_ACCOUNT_OPENING"
"PKG_AR.P_GETACCOUNTOPENINGDETAILS","PKG_AR","P_GETACCOUNTOPENINGDETAILS","T_CURSOR; T_WORKING_PAPER_ACCOUNT_OPENING","T_WORKING_PAPER_ACCOUNT_OPENING",""
"PKG_AR.P_ADDFIXEDASSETSDETAILS","PKG_AR","P_ADDFIXEDASSETSDETAILS","T_WORKING_PAPER_FIXED_ASSETS; T_CURSOR","T_WORKING_PAPER_FIXED_ASSETS; DUAL","T_WORKING_PAPER_FIXED_ASSETS"
"PKG_AR.P_GETFIXEDASSETSDETAILS","PKG_AR","P_GETFIXEDASSETSDETAILS","T_CURSOR; T_WORKING_PAPER_FIXED_ASSETS","T_WORKING_PAPER_FIXED_ASSETS",""
"PKG_AR.P_ADDCASHCOUNTERDETAILS","PKG_AR","P_ADDCASHCOUNTERDETAILS","T_WORKING_PAPER_CASH_COUNT; T_CURSOR","T_WORKING_PAPER_CASH_COUNT; DUAL","T_WORKING_PAPER_CASH_COUNT"
"PKG_AR.P_GETCASHCOUNTERDETAILS","PKG_AR","P_GETCASHCOUNTERDETAILS","T_CURSOR; T_WORKING_PAPER_CASH_COUNT","T_WORKING_PAPER_CASH_COUNT",""
