sr	TABLE_NAME	COLUMN_ID	COLUMN_NAME	DATA_TYPE	DATA_LENGTH	DATA_PRECISION	DATA_SCALE	NULLABLE
3867	T_FRPT_KPI_SNAPSHOT	4	KPI_CODE	VARCHAR2	50			Y
3868	T_FRPT_KPI_SNAPSHOT	5	KPI_LABEL	VARCHAR2	200			Y
3869	T_FRPT_KPI_SNAPSHOT	6	PERIOD_END	DATE	7			Y
3870	T_FRPT_KPI_SNAPSHOT	7	ACTUAL_VALUE	NUMBER	22			Y
3871	T_FRPT_KPI_SNAPSHOT	8	TARGET_VALUE	NUMBER	22			Y
3872	T_FRPT_KPI_SNAPSHOT	9	UNIT	VARCHAR2	50			Y
3873	T_FRPT_KPI_SNAPSHOT	10	CREATED_ON	DATE	7			Y
3874	T_FRPT_KPI_SNAPSHOT	11	CREATED_BY	NUMBER	22			Y
3875	T_FRPT_NPL_SNAPSHOT	1	FRPT_NPL_ID	NUMBER	22			N
3876	T_FRPT_NPL_SNAPSHOT	2	ENG_ID	NUMBER	22			N
3877	T_FRPT_NPL_SNAPSHOT	3	ENTITY_ID	NUMBER	22			N
3878	T_FRPT_NPL_SNAPSHOT	4	NPL_BUCKET	VARCHAR2	30			Y
3879	T_FRPT_NPL_SNAPSHOT	5	PERIOD_END	DATE	7			Y
3880	T_FRPT_NPL_SNAPSHOT	6	CASES_COUNT	NUMBER	22			Y
3881	T_FRPT_NPL_SNAPSHOT	7	OUTSTANDING_AMT	NUMBER	22			Y
3882	T_FRPT_NPL_SNAPSHOT	8	PROVISION_AMT	NUMBER	22			Y
3883	T_FRPT_NPL_SNAPSHOT	9	CREATED_ON	DATE	7			Y
3884	T_FRPT_NPL_SNAPSHOT	10	CREATED_BY	NUMBER	22			Y
3885	T_FRPT_OVERALL_CONCLUSION	1	FRPT_CONC_ID	NUMBER	22			N
3886	T_FRPT_OVERALL_CONCLUSION	2	ENG_ID	NUMBER	22			N
3887	T_FRPT_OVERALL_CONCLUSION	3	ENTITY_ID	NUMBER	22			Y
3888	T_FRPT_OVERALL_CONCLUSION	4	REPORT_VERSION	NUMBER	22			Y
3889	T_FRPT_OVERALL_CONCLUSION	5	OVERALL_CONCLUSION_HTML	CLOB	4000			Y
3890	T_FRPT_OVERALL_CONCLUSION	6	NON_ADDRESSABLE_HTML	CLOB	4000			Y
3891	T_FRPT_OVERALL_CONCLUSION	7	FRAUD_PRONE_HTML	CLOB	4000			Y
3892	T_FRPT_OVERALL_CONCLUSION	8	REGULATORY_HTML	CLOB	4000			Y
3893	T_FRPT_OVERALL_CONCLUSION	9	SAFETY_SECURITY_HTML	CLOB	4000			Y
3894	T_FRPT_OVERALL_CONCLUSION	10	CREATED_ON	DATE	7			Y
3895	T_FRPT_OVERALL_CONCLUSION	11	CREATED_BY	NUMBER	22			Y
3896	T_FRPT_OVERALL_CONCLUSION	12	UPDATED_ON	DATE	7			Y
3897	T_FRPT_OVERALL_CONCLUSION	13	UPDATED_BY	NUMBER	22			Y
3898	T_FRPT_PARA_NARRATIVE	1	ENG_ID	NUMBER	22			N
3899	T_FRPT_PARA_NARRATIVE	2	PARA_ID	NUMBER	22			N
3900	T_FRPT_PARA_NARRATIVE	3	IMPLICATIONS	CLOB	4000			Y
3901	T_FRPT_PARA_NARRATIVE	4	RECOMMENDATIONS	CLOB	4000			Y
3902	T_FRPT_PARA_NARRATIVE	5	MGMT_COMMENTS	CLOB	4000			Y
3903	T_FRPT_PARA_NARRATIVE	6	AUDITOR_COMMENTS	CLOB	4000			Y
3904	T_FRPT_PARA_NARRATIVE	7	SVP_REMARKS	CLOB	4000			Y
3905	T_FRPT_PARA_NARRATIVE	8	IS_FINALIZED	NUMBER	22	1	0	N
3906	T_FRPT_PARA_NARRATIVE	9	LOCK_VERSION	NUMBER	22			N
3907	T_FRPT_PARA_NARRATIVE	10	UPDATED_REQUIRED	NUMBER	22	1	0	N
3908	T_FRPT_PARA_NARRATIVE	11	FINALIZED_ON	DATE	7			Y
3909	T_FRPT_PARA_NARRATIVE	12	FINALIZED_BY	NUMBER	22			Y
3910	T_FRPT_PARA_NARRATIVE	13	UPDATED_ON	DATE	7			Y
3911	T_FRPT_PARA_NARRATIVE	14	UPDATED_BY	NUMBER	22			Y
3912	T_FRPT_PDF_STATISTICS	1	FRPT_STAT_ID	NUMBER	22			N
3913	T_FRPT_PDF_STATISTICS	2	ENG_ID	NUMBER	22			N
3914	T_FRPT_PDF_STATISTICS	3	ENTITY_ID	NUMBER	22			Y
3915	T_FRPT_PDF_STATISTICS	4	REPORT_VERSION	NUMBER	22			Y
3916	T_FRPT_PDF_STATISTICS	5	RISK_LEVEL	VARCHAR2	50			N
3917	T_FRPT_PDF_STATISTICS	6	REPORTED_COUNT	NUMBER	22			Y
3918	T_FRPT_PDF_STATISTICS	7	RECTIFIED_COUNT	NUMBER	22			Y
3919	T_FRPT_PDF_STATISTICS	8	OUTSTANDING_COUNT	NUMBER	22			Y
3920	T_FRPT_PDF_STATISTICS	9	CREATED_ON	DATE	7			Y
3921	T_FRPT_PDF_STATISTICS	10	CREATED_BY	NUMBER	22			Y
3922	T_FRPT_PDF_STATISTICS	11	REMARKS	VARCHAR2	2000			Y
3923	T_FRPT_PDF_STATISTICS	12	UPDATED_ON	DATE	7			Y
3924	T_FRPT_PDF_STATISTICS	13	UPDATED_BY	NUMBER	22			Y
3925	T_FRPT_REPORT_META	1	FRPT_ID	NUMBER	22			N
3926	T_FRPT_REPORT_META	2	ENG_ID	NUMBER	22			N
3927	T_FRPT_REPORT_META	3	ENTITY_ID	NUMBER	22			N
3928	T_FRPT_REPORT_META	4	REPORT_VERSION	NUMBER	22			Y
3929	T_FRPT_REPORT_META	5	REPORT_STATUS	VARCHAR2	10			Y
3930	T_FRPT_REPORT_META	6	GENERATED_ON	DATE	7			Y
3931	T_FRPT_REPORT_META	7	GENERATED_BY	NUMBER	22			Y
3932	T_FRPT_REPORT_META	8	FINALIZED_ON	DATE	7			Y
3933	T_FRPT_REPORT_META	9	FINALIZED_BY	NUMBER	22			Y
3934	T_FRPT_SECTION_MASTER	1	SECTION_CODE	VARCHAR2	50			N
3935	T_FRPT_SECTION_MASTER	2	SECTION_TITLE	VARCHAR2	200			N
3936	T_FRPT_SECTION_MASTER	3	DISPLAY_ORDER	NUMBER	22			N
3937	T_FRPT_SECTION_MASTER	4	SECTION_GROUP	VARCHAR2	50			Y
3938	T_FRPT_SECTION_MASTER	5	IS_MANDATORY	CHAR	1			Y
3939	T_FRPT_SECTION_MASTER	6	IS_ACTIVE	CHAR	1			Y
3940	T_FRPT_STAFF_SNAPSHOT	1	FRPT_STAFF_ID	NUMBER	22			N
3941	T_FRPT_STAFF_SNAPSHOT	2	ENG_ID	NUMBER	22			N
3942	T_FRPT_STAFF_SNAPSHOT	3	ENTITY_ID	NUMBER	22			N
3943	T_FRPT_STAFF_SNAPSHOT	4	PP_NO	VARCHAR2	20			N
3944	T_FRPT_STAFF_SNAPSHOT	5	STAFF_NAME	VARCHAR2	200			N
3945	T_FRPT_STAFF_SNAPSHOT	6	STAFF_RANK	VARCHAR2	50			Y
3946	T_FRPT_STAFF_SNAPSHOT	7	DESIGNATION	VARCHAR2	200			Y
3947	T_FRPT_STAFF_SNAPSHOT	8	IS_ACTIVE	NUMBER	22			N
3948	T_FRPT_STAFF_SNAPSHOT	9	CREATED_ON	DATE	7			Y
3949	T_FRPT_STAFF_SNAPSHOT	10	CREATED_BY	VARCHAR2	20			Y
3950	T_FRPT_STAFF_SNAPSHOT	11	UPDATED_ON	DATE	7			Y
3951	T_FRPT_STAFF_SNAPSHOT	12	UPDATED_BY	VARCHAR2	20			Y
3952	T_FRPT_STAFF_SNAPSHOT_OLD	1	FRPT_STAFF_ID	NUMBER	22			N
3953	T_FRPT_STAFF_SNAPSHOT_OLD	2	ENG_ID	NUMBER	22			N
3954	T_FRPT_STAFF_SNAPSHOT_OLD	3	ENTITY_ID	NUMBER	22			N
3955	T_FRPT_STAFF_SNAPSHOT_OLD	4	DESIGNATION	VARCHAR2	100			Y
3956	T_FRPT_STAFF_SNAPSHOT_OLD	5	STAFF_COUNT	NUMBER	22			Y
3957	T_FRPT_STAFF_SNAPSHOT_OLD	6	AS_OF_DATE	DATE	7			Y
3958	T_FRPT_STAFF_SNAPSHOT_OLD	7	CREATED_ON	DATE	7			Y
3959	T_FRPT_STAFF_SNAPSHOT_OLD	8	CREATED_BY	NUMBER	22			Y
3960	T_FRPT_STAFF_SNAPSHOT_OLD	9	PP_NO	NUMBER	22			Y
3961	T_FRPT_STAFF_SNAPSHOT_OLD	10	STAFF_NAME	VARCHAR2	200			Y
3962	T_FRPT_STAFF_SNAPSHOT_OLD	11	STAFF_RANK	VARCHAR2	50			Y
3963	T_FRPT_STAFF_SNAPSHOT_OLD	12	STAFF_DESIG	VARCHAR2	200			Y
3964	T_FRPT_STAFF_SNAPSHOT_OLD	13	UPDATED_ON	DATE	7			Y
3965	T_FRPT_STAFF_SNAPSHOT_OLD	14	UPDATED_BY	NUMBER	22			Y
3966	T_FRPT_TEXT_BLOCKS	1	FRPT_TEXT_ID	NUMBER	22			N
3967	T_FRPT_TEXT_BLOCKS	2	ENG_ID	NUMBER	22			N
3968	T_FRPT_TEXT_BLOCKS	3	SECTION_CODE	VARCHAR2	50			Y
3969	T_FRPT_TEXT_BLOCKS	4	SECTION_TEXT	CLOB	4000			Y
3970	T_FRPT_TEXT_BLOCKS	5	CREATED_ON	DATE	7			Y
3971	T_FRPT_TEXT_BLOCKS	6	CREATED_BY	NUMBER	22			Y
3972	T_GROUPS	1	ROLE_ID	NUMBER	22			Y
3973	T_GROUPS	2	GROUP_ID	NUMBER	22			Y
3974	T_GROUPS	3	DESCRIPTION	VARCHAR2	200			Y
3975	T_GROUPS	4	GROUP_NAME	VARCHAR2	300			Y
3976	T_GROUPS	5	STATUS	VARCHAR2	1			Y
3977	T_GROUP_RIGHTS	1	ID	NUMBER	22			N
3978	T_GROUP_RIGHTS	2	DESIGNATIONCODE	NUMBER	22	10	0	N
3979	T_GROUP_RIGHTS	3	DESCRIPTION	VARCHAR2	100			N
3980	T_GROUP_RIGHTS	4	STATUSTYPE	CHAR	1			Y
3981	T_GROUP_RIGHTS	5	CATEGORYTYPE	CHAR	1			Y
3982	T_GROUP_RIGHTS	6	GROUP_ID	NUMBER	22			Y
3983	T_GROUP_RIGHTS	7	ENTITY_TYPE	VARCHAR2	200			Y
3984	T_GROUP_RIGHTS	8	SUB_ENTITY_TYPE	VARCHAR2	200			Y
3985	T_GROUP_RIGHTS_BACKUP	1	DESIGNATIONCODE	NUMBER	22	10	0	N
3986	T_GROUP_RIGHTS_BACKUP	2	DESCRIPTION	VARCHAR2	100			N
3987	T_GROUP_RIGHTS_BACKUP	3	STATUSTYPE	CHAR	1			Y
3988	T_GROUP_RIGHTS_BACKUP	4	CATEGORYTYPE	CHAR	1			Y
3989	T_GROUP_RIGHTS_BACKUP	5	GROUP_ID	NUMBER	22			Y
3990	T_HD_ACTION_LOG	1	ACTION_LOG_ID	NUMBER	22			N
3991	T_HD_ACTION_LOG	2	REQUEST_ID	NUMBER	22			N
3992	T_HD_ACTION_LOG	3	ACTION	VARCHAR2	30			N
3993	T_HD_ACTION_LOG	4	ACTOR	NUMBER	22			N
3994	T_HD_ACTION_LOG	5	ACTION_ON	DATE	7			N
3995	T_HD_ACTION_LOG	6	ACTION_NOTE	VARCHAR2	4000			Y
3996	T_HD_ACTION_REQUEST	1	REQUEST_ID	NUMBER	22			N
3997	T_HD_ACTION_REQUEST	2	ENTITY	VARCHAR2	30			N
3998	T_HD_ACTION_REQUEST	3	PARA_ID	NUMBER	22			Y
3999	T_HD_ACTION_REQUEST	4	RESPONSE_ID	NUMBER	22			Y
4000	T_HD_ACTION_REQUEST	5	REQUEST_TYPE	VARCHAR2	30			N
4001	T_HD_ACTION_REQUEST	6	REQUEST_REASON	CLOB	4000			Y
4002	T_HD_ACTION_REQUEST	7	REQUESTED_BY	NUMBER	22			N
4003	T_HD_ACTION_REQUEST	8	REQUESTED_ON	DATE	7			N
4004	T_HD_ACTION_REQUEST	9	STATUS	VARCHAR2	20			N
4005	T_HD_ACTION_REQUEST	10	APPROVED_BY	NUMBER	22			Y
4006	T_HD_ACTION_REQUEST	11	APPROVED_ON	DATE	7			Y
4007	T_HD_ACTION_REQUEST	12	REJECTED_BY	NUMBER	22			Y
4008	T_HD_ACTION_REQUEST	13	REJECTED_ON	DATE	7			Y
4009	T_HD_ACTION_REQUEST	14	PARENT_REQUEST_ID	NUMBER	22			Y
4010	T_HD_ACTION_REQUEST_SNAPSHOT	1	REQ_SNAPSHOT_ID	NUMBER	22			N
4011	T_HD_ACTION_REQUEST_SNAPSHOT	2	REQUEST_ID	NUMBER	22			N
4012	T_HD_ACTION_REQUEST_SNAPSHOT	3	SNAPSHOT_JSON	CLOB	4000			N
4013	T_HD_SBP_OBSERVATION	1	PARA_ID	NUMBER	22			N
4014	T_HD_SBP_OBSERVATION	2	REF_NO	VARCHAR2	20			N
4015	T_HD_SBP_OBSERVATION	3	FUNCTION_NAME	VARCHAR2	255			Y
4016	T_HD_SBP_OBSERVATION	4	PARA_NO	VARCHAR2	50			Y
4017	T_HD_SBP_OBSERVATION	5	SBP_OBS_ENC	CLOB	4000			Y
4018	T_HD_SBP_OBSERVATION	6	SBP_DIR_ENC	CLOB	4000			Y
4019	T_HD_SBP_OBSERVATION	7	COMPLIANCE_QUARTER	VARCHAR2	50			Y
4020	T_HD_SBP_OBSERVATION	8	CREATED_BY	VARCHAR2	50			Y
4021	T_HD_SBP_OBSERVATION	9	CREATED_ON	DATE	7			Y
4022	T_HD_SBP_OBSERVATION	10	UPDATED_BY	NUMBER	22			Y
4023	T_HD_SBP_OBSERVATION	11	UPDATED_ON	DATE	7			Y
4024	T_HD_SBP_OBSERVATION	12	OBSERVATION_TYPE	NUMBER	22			Y
4025	T_HD_SBP_OBSERVATION	13	IS_ACTIVE	CHAR	1			N
4026	T_HD_SBP_OBSERVATION	14	DELETED_BY	NUMBER	22			Y
4027	T_HD_SBP_OBSERVATION	15	DELETED_ON	DATE	7			Y
4028	T_HD_SBP_OBS_RESPONSE	1	RESPONSE_ID	NUMBER	22			N
4029	T_HD_SBP_OBS_RESPONSE	2	PARA_ID	NUMBER	22			Y
4030	T_HD_SBP_OBS_RESPONSE	3	REF_NO	VARCHAR2	20			N
4031	T_HD_SBP_OBS_RESPONSE	4	BANK_RESPONSE	CLOB	4000			Y
4032	T_HD_SBP_OBS_RESPONSE	5	REPLY_DATE	DATE	7			Y
4033	T_HD_SBP_OBS_RESPONSE	6	COMPLIANCE_STATUS	VARCHAR2	50			Y
4034	T_HD_SBP_OBS_RESPONSE	7	IAD_VALIDATION	VARCHAR2	50			Y
4035	T_HD_SBP_OBS_RESPONSE	8	ENTERED_BY	VARCHAR2	50			Y
4036	T_HD_SBP_OBS_RESPONSE	9	ENTERED_ON	DATE	7			Y
4037	T_HD_SBP_OBS_RESPONSE	10	IS_ACTIVE	CHAR	1			N
4038	T_HD_SBP_OBS_RESPONSE	11	DELETED_BY	NUMBER	22			Y
4039	T_HD_SBP_OBS_RESPONSE	12	DELETED_ON	DATE	7			Y
4040	T_HD_SBP_OBS_TYPES	1	TYPE_ID	NUMBER	22			N
4041	T_HD_SBP_OBS_TYPES	2	TYPE_CODE	VARCHAR2	20			N
4042	T_HD_SBP_OBS_TYPES	3	TYPE_NAME	VARCHAR2	100			N
4043	T_HD_SBP_OBS_TYPES	4	ACTIVE_FLAG	CHAR	1			N
4044	T_HD_SBP_OBS_TYPES	5	SORT_ORDER	NUMBER	22			Y
4045	T_HD_SBP_OBS_TYPES	6	CREATED_ON	DATE	7			Y
4046	T_HD_SBP_OBS_TYPES	7	UPDATED_ON	DATE	7			Y
4047	T_HD_SBP_SECURE_ACCESS	1	ACCESS_ID	NUMBER	22			N
4048	T_HD_SBP_SECURE_ACCESS	2	ACCESS_KEY	VARCHAR2	64			N
4049	T_HD_SBP_SECURE_ACCESS	3	ACTIVE_FLAG	CHAR	1			Y
4050	T_HD_SBP_SECURE_ACCESS	4	UPDATED_BY	VARCHAR2	50			Y
4051	T_HD_SBP_SECURE_ACCESS	5	UPDATED_ON	DATE	7			Y
4052	T_HO_UNITS	1	ID	NUMBER	22			N
4053	T_HO_UNITS	2	NAME	VARCHAR2	50			Y
4054	T_HO_UNITS	3	CODE	NUMBER	22			Y
4055	T_HO_UNITS	4	DEP_CODE	NUMBER	22			Y
4056	T_HO_UNITS	5	CREATED_ON	TIMESTAMP(6)	11		6	Y
4057	T_HO_UNITS	6	CLOSED_ON	TIMESTAMP(6)	11		6	Y
4058	T_HO_UNITS	7	REFERENCE_CIRCULAR	VARCHAR2	50			Y
4059	T_HO_UNITS	8	STATUS	VARCHAR2	50			Y
4060	T_HO_UNITS	9	DIV_CODE	NUMBER	22			Y
4061	T_HO_UNITS	10	OFFICAL_CODE	NUMBER	22			Y
4062	T_HR_DESIGNATIONS	1	DESIGNATIONCODE	NUMBER	22	10	0	N
4063	T_HR_DESIGNATIONS	2	DESCRIPTION	VARCHAR2	100			N
4064	T_HR_DESIGNATIONS	3	STATUSTYPE	CHAR	1			Y
4065	T_HR_DESIGNATIONS	4	CATEGORYTYPE	CHAR	1			Y
4066	T_IAS_VERSION_HISTORY	1	VERSION_ID	NUMBER	22			N
4067	T_IAS_VERSION_HISTORY	2	VERSION_NO	VARCHAR2	20			N
4068	T_IAS_VERSION_HISTORY	3	RELEASE_DATE	DATE	7			N
4069	T_IAS_VERSION_HISTORY	4	DESCRIPTION	VARCHAR2	500			Y
4070	T_IAS_VERSION_HISTORY	5	RELEASED_BY	VARCHAR2	100			Y
4071	T_IAS_VERSION_HISTORY	6	CREATED_ON	DATE	7			Y
4072	T_IAS_VERSION_HISTORY	7	UPDATED_ON	DATE	7			Y
4073	T_IAS_VERSION_HISTORY	8	IS_ACTIVE	CHAR	1			Y
4074	T_INS_COMPLAINTANT_INFO	1	ID	NUMBER	22			Y
4075	T_INS_COMPLAINTANT_INFO	2	CNIC	NUMBER	22			Y
4076	T_INS_COMPLAINTANT_INFO	3	NAME	VARCHAR2	500			Y
4077	T_INS_COMPLAINTANT_INFO	4	F_NAME	VARCHAR2	500			Y
4078	T_INS_COMPLAINTANT_INFO	5	GENDER	VARCHAR2	50			Y
4079	T_INS_COMPLAINTANT_INFO	6	DOB	DATE	7			Y
4080	T_INS_COMPLAINTANT_INFO	7	ADDRESS	VARCHAR2	2000			Y
4081	T_INS_COMPLAINTANT_INFO	8	PHONE	NUMBER	22			Y
4082	T_INS_COMPLAINTANT_INFO	9	CELL	NUMBER	22			Y
4083	T_INS_COMPLAINTANT_INFO	10	EMAIL	VARCHAR2	500			Y
4084	T_INS_COMPLAINTS	1	ID	NUMBER	22			Y
4085	T_INS_COMPLAINTS	2	NATURE_ID	NUMBER	22			Y
4086	T_INS_COMPLAINTS	3	TYPE_ID	NUMBER	22			Y
4087	T_INS_COMPLAINTS	4	SOURCE_ID	NUMBER	22			Y
4088	T_INS_COMPLAINTS	5	REFERENCE_NO	NUMBER	22			Y
4089	T_INS_COMPLAINTS	6	RECEIVED_ON	DATE	7			Y
4090	T_INS_COMPLAINTS	7	ASSIGNED_ON	DATE	7			Y
4091	T_INS_COMPLAINTS	8	ASSIGNED_TO	NUMBER	22			Y
4092	T_INS_COMPLAINTS	9	CLOSED_NO	DATE	7			Y
4093	T_INS_COMPLAINTS_ASSIGNED_TO	1	ID	NUMBER	22			Y
4094	T_INS_COMPLAINTS_ASSIGNED_TO	2	ASSIGNED_BY	NUMBER	22			Y
4095	T_INS_COMPLAINTS_ASSIGNED_TO	3	ASSIGNED_ON	DATE	7			Y
4096	T_INS_COMPLAINTS_ASSIGNED_TO	4	ASSIGNED_TO	NUMBER	22			Y
4097	T_INS_COMPLAINTS_ASSIGNED_TO	5	I_UNIT	NUMBER	22			Y
4098	T_INS_COMPLAINTS_ASSIGNED_TO	6	ACCEPTED_ON	DATE	7			Y
4099	T_INS_COMPLAINTS_ASSIGNED_TO	7	STATUS	VARCHAR2	2			Y
4100	T_INS_COMPLAINTS_CONTENT	1	ID	NUMBER	22			Y
4101	T_INS_COMPLAINTS_CONTENT	2	C_ID	NUMBER	22			Y
4102	T_INS_COMPLAINTS_CONTENT	3	N_ID	NUMBER	22			Y
4103	T_INS_COMPLAINTS_CONTENT	4	S_ID	NUMBER	22			Y
4104	T_INS_COMPLAINTS_CONTENT	5	T_ID	NUMBER	22			Y
4105	T_INS_COMPLAINTS_CONTENT	6	CONTENT	CLOB	4000			Y
4106	T_INS_COMPLAINTS_CONTENT	7	STATUS	VARCHAR2	2			Y
4107	T_INS_COMPLAINTS_CONTENT_EVIDENCE	1	ID	NUMBER	22			Y
4108	T_INS_COMPLAINTS_CONTENT_EVIDENCE	2	E_NO	NUMBER	22			Y
4109	T_INS_COMPLAINTS_CONTENT_EVIDENCE	3	E_TYPE	VARCHAR2	500			Y
4110	T_INS_COMPLAINTS_CONTENT_EVIDENCE	4	E_FILES	CLOB	4000			Y
4111	T_INS_COMPLAINTS_CONTENT_EVIDENCE	5	STATUS	VARCHAR2	2			Y
4112	T_INS_COMPLAINTS_DETAILS	1	DID	NUMBER	22			Y
4113	T_INS_COMPLAINTS_DETAILS	2	DISCRIPTION	VARCHAR2	4000			Y
4114	T_INS_COMPLAINTS_DETAILS	3	FINAL_OUTCOME	VARCHAR2	4000			Y
4115	T_INS_COMPLAINTS_DETAILS	4	CLOSING_REMARKS	VARCHAR2	4000			Y
4116	T_INS_COMPLAINTS_INQUIRY_ATTENDANCE	1	COMP_ID	NUMBER	22			Y
4117	T_INS_COMPLAINTS_INQUIRY_ATTENDANCE	2	ATTENDEE	VARCHAR2	500			Y
4118	T_INS_COMPLAINTS_INQUIRY_ATTENDANCE	3	ATTENDEE_NAME	VARCHAR2	500			Y
4119	T_INS_COMPLAINTS_INQUIRY_ATTENDANCE	4	ATTENDEE_LOCATION	VARCHAR2	100			Y
4120	T_INS_COMPLAINTS_INQUIRY_ATTENDANCE	5	STATUS	VARCHAR2	2			Y
4121	T_INS_COMPLAINTS_INQUIRY_FINDINGS	1	COMP_ID	NUMBER	22			Y
4122	T_INS_COMPLAINTS_INQUIRY_FINDINGS	2	FINDINGS	CLOB	4000			Y
4123	T_INS_COMPLAINTS_INQUIRY_FINDINGS	3	RECOMMENDATIONS	VARCHAR2	2000			Y
4124	T_INS_COMPLAINTS_INQUIRY_FINDINGS	4	ENTERED_ON	DATE	7			Y
4125	T_INS_COMPLAINTS_INQUIRY_FINDINGS	5	REVIEWED_BY	NUMBER	22			Y
4126	T_INS_COMPLAINTS_INQUIRY_FINDINGS	6	REVIEWED_ON	DATE	7			Y
4127	T_INS_COMPLAINTS_INQUIRY_FINDINGS	7	REVIEWER_REMARKS	VARCHAR2	2000			Y
4128	T_INS_COMPLAINTS_INQUIRY_FINDINGS	8	APPROVED_BY	NUMBER	22			Y
4129	T_INS_COMPLAINTS_INQUIRY_FINDINGS	9	APPROVED_ON	DATE	7			Y
4130	T_INS_COMPLAINTS_INQUIRY_FINDINGS	10	STATUS	VARCHAR2	2			Y
4131	T_INS_COMPLAINTS_INQUIRY_JOINING	1	COMP_ID	NUMBER	22			Y
4132	T_INS_COMPLAINTS_INQUIRY_JOINING	2	JOINED_BY	NUMBER	22			Y
4133	T_INS_COMPLAINTS_INQUIRY_JOINING	3	JOINED_ON	DATE	7			Y
4134	T_INS_COMPLAINTS_INQUIRY_JOINING	4	STATUS	NUMBER	22			Y
4135	T_INS_COMPLAINTS_INQUIRY_PREAMBLE	1	COMP_ID	NUMBER	22			Y
4136	T_INS_COMPLAINTS_INQUIRY_PREAMBLE	2	INTIAL_FINDING	CLOB	4000			Y
4137	T_INS_COMPLAINTS_INQUIRY_PREAMBLE	3	MODUS_OPERANDI	VARCHAR2	2000			Y
4138	T_INS_COMPLAINTS_INQUIRY_PREAMBLE	4	REVIEWED_BY	NUMBER	22			Y
4139	T_INS_COMPLAINTS_INQUIRY_PREAMBLE	5	REVIEWED_ON	DATE	7			Y
4140	T_INS_COMPLAINTS_INQUIRY_PREAMBLE	6	RECOMMENDATION	VARCHAR2	1000			Y
4141	T_INS_COMPLAINTS_INQUIRY_RECORD	1	COMP_ID	NUMBER	22			Y
4142	T_INS_COMPLAINTS_INQUIRY_RECORD	2	RECORD_TYPE	VARCHAR2	500			Y
4143	T_INS_COMPLAINTS_INQUIRY_RECORD	3	RECORD_HEADING	VARCHAR2	500			Y
4144	T_INS_COMPLAINTS_INQUIRY_RECORD	4	RECORD_FILE	CLOB	4000			Y
4145	T_INS_COMPLAINTS_INQUIRY_RECORD	5	STATUS	VARCHAR2	2			Y
4146	T_INS_COMPLAINTS_INQUIRY_SCHDULE	1	COMP_ID	NUMBER	22			Y
4147	T_INS_COMPLAINTS_INQUIRY_SCHDULE	2	CONDUCTED_BY	NUMBER	22			Y
4148	T_INS_COMPLAINTS_INQUIRY_SCHDULE	3	CONDUCTED_ON	DATE	7			Y
4149	T_INS_COMPLAINTS_INQUIRY_SCHDULE	4	SUBMITTED_ON	DATE	7			Y
4150	T_INS_COMPLAINTS_INQUIRY_SCHDULE	5	REVIEWED_BY	NUMBER	22			Y
4151	T_INS_COMPLAINTS_INQUIRY_SCHDULE	6	REVIEWED_ON	DATE	7			Y
4152	T_INS_COMPLAINTS_INQUIRY_SCHDULE	7	REVIEWER_REMARKS	VARCHAR2	500			Y
4153	T_INS_COMPLAINTS_INQUIRY_SCHDULE	8	RECOMMENDED_ON	DATE	7			Y
4154	T_INS_COMPLAINTS_INQUIRY_SCHDULE	9	APPROVED_BY	NUMBER	22			Y
4155	T_INS_COMPLAINTS_INQUIRY_SCHDULE	10	APPROVED_ON	DATE	7			Y
4156	T_INS_COMPLAINTS_INQUIRY_SCHDULE	11	STATUS	NUMBER	22			Y
4157	T_INS_COMPLAINTS_NATURE	1	N_ID	NUMBER	22			Y
4158	T_INS_COMPLAINTS_NATURE	2	DISCRIPTION	VARCHAR2	500			Y
4159	T_INS_COMPLAINTS_NATURE	3	STATUS	VARCHAR2	2			Y
4160	T_INS_COMPLAINTS_SOURCE	1	SOURCE_ID	NUMBER	22			Y
4161	T_INS_COMPLAINTS_SOURCE	2	DISCRIPTION	VARCHAR2	500			Y
4162	T_INS_COMPLAINTS_SOURCE	3	STATUS	VARCHAR2	2			Y
4163	T_INS_COMPLAINTS_TYPE	1	TYPE_ID	NUMBER	22			Y
4164	T_INS_COMPLAINTS_TYPE	2	DISCRIPTION	VARCHAR2	500			Y
4165	T_INS_COMPLAINTS_TYPE	3	STATUS	VARCHAR2	2			Y
4166	T_LIKE	1	NAME	VARCHAR2	100			Y
4167	T_LIKE	2	P_NAME	VARCHAR2	1000			Y
4168	T_LIKE	3	C_NAME	VARCHAR2	1000			Y
4169	T_LIKE	4	DESCRIPTION	VARCHAR2	250			Y
4170	T_LIKE	5	ENG_ID	NUMBER	22			N
4171	T_LIKE	6	ID	NUMBER	22	8	0	N
4172	T_LIKE	7	AUDIT_STARTDATE	DATE	7			N
4173	T_LIKE	8	AUDIT_ENDDATE	DATE	7			N
4174	T_LIKE	9	OPERATION_STARTDATE	DATE	7			Y
4175	T_LIKE	10	OPERATION_ENDDATE	DATE	7			Y
4176	T_LIKE	11	FINAL_PARA_NO	NUMBER	22			Y
4177	T_LIKE	12	FINAL_PARA_ADDED_ON	DATE	7			Y
4178	T_LIKE	13	HEADINGS	VARCHAR2	3000			Y
4179	T_LIKE	14	TEXT	CLOB	4000			Y
4180	T_MANUAL_INDEX	1	INDEX_ID	NUMBER	22			N
4181	T_MANUAL_INDEX	2	MANUAL_ID	NUMBER	22			N
