page_key,page_key,view_name,controller_name,action_name,http_method,call_type,source_type,confidence_level,Api Path,
114,114,Reports/cad_isad_achievement.cshtml,Planning,div_departments,POST,AJAX,VIEW,MEDIUM, /api/planning/div_departments,
114,114,Reports/cad_isad_achievement.cshtml,Planning,add_audit_plan,POST,AJAX,VIEW,MEDIUM, /api/planning/add_audit_plan,
114,114,Reports/cad_isad_achievement.cshtml,Setup,get_sub_entities,POST,AJAX,VIEW,MEDIUM, /Setup/get_sub_entities,
153,153,Reports/fad_para_res.cshtml,Setup,process_details,POST,AJAX,VIEW,MEDIUM, /Setup/process_details,
153,153,Reports/fad_para_res.cshtml,Setup,process_transactions,POST,AJAX,VIEW,MEDIUM, /Setup/process_transactions,
153,153,Reports/fad_para_res.cshtml,ApiCalls,get_fad_paras,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_fad_paras,
153,153,Reports/fad_para_res.cshtml,ApiCalls,divisional_head_remarks_on_functional_legacy_para,POST,AJAX,VIEW,MEDIUM, /ApiCalls/divisional_head_remarks_on_functional_legacy_para,
25,25,Reports/riskwise_observations.cshtml,Planning,audit_periods,POST,AJAX,VIEW,MEDIUM, /Planning/audit_periods,
25,25,Reports/riskwise_observations.cshtml,Planning,audit_teams,POST,AJAX,VIEW,MEDIUM, /api/planning/audit_teams,
25,25,Reports/riskwise_observations.cshtml,Planning,zone_branches,POST,AJAX,VIEW,MEDIUM, /api/planning/zone_branches,
25,25,Reports/riskwise_observations.cshtml,Planning,div_departments,POST,AJAX,VIEW,MEDIUM, /api/planning/div_departments,
25,25,Reports/riskwise_observations.cshtml,Planning,add_audit_plan,POST,AJAX,VIEW,MEDIUM, /api/planning/add_audit_plan,
25,25,Reports/riskwise_observations.cshtml,Setup,get_sub_entities,POST,AJAX,VIEW,MEDIUM, /Setup/get_sub_entities,
279,279,Reports/settled_paras_report.cshtml,ApiCalls,get_settled_paras_for_compliance_report,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_settled_paras_for_compliance_report,
229,229,Reports/role_activity_logs.cshtml,ApiCalls,get_role_actuserivity_log,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_role_actuserivity_log,
145,145,Reports/Audit_Plan_Engagement.cshtml,ApiCalls,get_audit_plan_engagement_detailed_report,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_audit_plan_engagement_detailed_report,
,MULTIPLE_OR_UNKNOWN,Reports/significant_observations_management_audit.cshtml,Planning,audit_periods,POST,AJAX,VIEW,MEDIUM, /Planning/audit_periods,
,MULTIPLE_OR_UNKNOWN,Reports/significant_observations_management_audit.cshtml,Planning,audit_teams,POST,AJAX,VIEW,MEDIUM, /api/planning/audit_teams,
,MULTIPLE_OR_UNKNOWN,Reports/significant_observations_management_audit.cshtml,Planning,zone_branches,POST,AJAX,VIEW,MEDIUM, /api/planning/zone_branches,
,MULTIPLE_OR_UNKNOWN,Reports/significant_observations_management_audit.cshtml,Planning,div_departments,POST,AJAX,VIEW,MEDIUM, /api/planning/div_departments,
,MULTIPLE_OR_UNKNOWN,Reports/significant_observations_management_audit.cshtml,Planning,add_audit_plan,POST,AJAX,VIEW,MEDIUM, /api/planning/add_audit_plan,
,MULTIPLE_OR_UNKNOWN,Reports/significant_observations_management_audit.cshtml,Setup,get_sub_entities,POST,AJAX,VIEW,MEDIUM, /Setup/get_sub_entities,
252,252,Reports/annexure_exercise_status.cshtml,ApiCalls,get_annexure_exercise_status,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_annexure_exercise_status,
228,228,Reports/user_activity_logs.cshtml,ApiCalls,get_user_activity_log,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_user_activity_log,
110,110,Reports/management_au_report_zonewise.cshtml,Planning,audit_periods,POST,AJAX,VIEW,MEDIUM, /Planning/audit_periods,
110,110,Reports/management_au_report_zonewise.cshtml,Planning,audit_teams,POST,AJAX,VIEW,MEDIUM, /api/planning/audit_teams,
110,110,Reports/management_au_report_zonewise.cshtml,Planning,zone_branches,POST,AJAX,VIEW,MEDIUM, /api/planning/zone_branches,
110,110,Reports/management_au_report_zonewise.cshtml,Planning,div_departments,POST,AJAX,VIEW,MEDIUM, /api/planning/div_departments,
110,110,Reports/management_au_report_zonewise.cshtml,Planning,add_audit_plan,POST,AJAX,VIEW,MEDIUM, /api/planning/add_audit_plan,
110,110,Reports/management_au_report_zonewise.cshtml,Setup,get_sub_entities,POST,AJAX,VIEW,MEDIUM, /Setup/get_sub_entities,
,MULTIPLE_OR_UNKNOWN,Reports/para_position.cshtml,ApiCalls,get_audit_para_reconsillation,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_audit_para_reconsillation,
105,105,Reports/emp_info.cshtml,Planning,audit_periods,POST,AJAX,VIEW,MEDIUM, /Planning/audit_periods,
105,105,Reports/emp_info.cshtml,Planning,audit_teams,POST,AJAX,VIEW,MEDIUM, /api/planning/audit_teams,
105,105,Reports/emp_info.cshtml,Planning,zone_branches,POST,AJAX,VIEW,MEDIUM, /api/planning/zone_branches,
105,105,Reports/emp_info.cshtml,Planning,div_departments,POST,AJAX,VIEW,MEDIUM, /api/planning/div_departments,
105,105,Reports/emp_info.cshtml,Planning,add_audit_plan,POST,AJAX,VIEW,MEDIUM, /api/planning/add_audit_plan,
105,105,Reports/emp_info.cshtml,Setup,get_sub_entities,POST,AJAX,VIEW,MEDIUM, /Setup/get_sub_entities,
23,23,Reports/department_performance.cshtml,g_asiBaseURL + ,ApiCalls,GET,AJAX,VIEW,MEDIUM, /ApiCalls/get_audit_zones,
261,261,Reports/dept_wise_outstanding_paras.cshtml,ApiCalls,get_outstanding_paras_for_entity_type_id,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_outstanding_paras_for_entity_type_id,
,MULTIPLE_OR_UNKNOWN,Reports/FAD_Process_Function_Wise_Analysis.cshtml,ApiCalls,get_fad_new_old_para_performance,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_fad_new_old_para_performance,
164,164,Reports/cnic_default_loan_report.cshtml,ApiCalls,get_default_cnic_loan_detail_report,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_default_cnic_loan_detail_report,
301,301,Reports/year_wise_outstanding_paras.cshtml,ApiCalls,getparentrelForDashboardPanel,POST,AJAX,VIEW,MEDIUM, /ApiCalls/getparentrelForDashboardPanel,
301,301,Reports/year_wise_outstanding_paras.cshtml,ApiCalls,getpostplaceForDashboardPanel,POST,AJAX,VIEW,MEDIUM, /ApiCalls/getpostplaceForDashboardPanel,
301,301,Reports/year_wise_outstanding_paras.cshtml,ApiCalls,get_year_wise_outstanding_observations,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_year_wise_outstanding_observations,
301,301,Reports/year_wise_outstanding_paras.cshtml,ApiCalls,get_year_wise_outstanding_observations_detials,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_year_wise_outstanding_observations_detials,
301,301,Reports/year_wise_outstanding_paras.cshtml,ApiCalls,get_all_para_text,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_all_para_text,
283,283,Reports/eng_plan_delay_analysis_report.cshtml,ApiCalls,get_engagement_plan_delay_analysis_report,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_engagement_plan_delay_analysis_report,
,MULTIPLE_OR_UNKNOWN,Reports/paras_compliance_summary_report.cshtml,ApiCalls,get_paras_for_compliance_summary_report,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_paras_for_compliance_summary_report,
170,170,Reports/zone_branch_wise_para_position_report.cshtml,ApiCalls,get_zone_Branches,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_zone_Branches,
170,170,Reports/zone_branch_wise_para_position_report.cshtml,ApiCalls,get_zone_brach_para_position,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_zone_brach_para_position,
170,170,Reports/zone_branch_wise_para_position_report.cshtml,ApiCalls,get_para_text,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_para_text,
250,250,Reports/status_wise_compliance.cshtml,ApiCalls,getparentrel,POST,AJAX,VIEW,MEDIUM, /ApiCalls/getparentrel,
250,250,Reports/status_wise_compliance.cshtml,ApiCalls,getpostplace,POST,AJAX,VIEW,MEDIUM, /ApiCalls/getpostplace,
250,250,Reports/status_wise_compliance.cshtml,ApiCalls,get_status_wise_compliance,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_status_wise_compliance,
21,21,Reports/user_activity_graph.cshtml,Planning,audit_periods,POST,AJAX,VIEW,MEDIUM, /Planning/audit_periods,
21,21,Reports/user_activity_graph.cshtml,Planning,add_audit_period,POST,AJAX,VIEW,MEDIUM, /Planning/add_audit_period,
,MULTIPLE_OR_UNKNOWN,Reports/FAD_Legacy_User_Wise_Performance - Copy.cshtml,ApiCalls,get_legacy_user_wise_performance,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_legacy_user_wise_performance,
267,267,Reports/gist_wise_report.cshtml,ApiCalls,get_report_para_by_gist_keyword,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_report_para_by_gist_keyword,
259,259,Reports/group_wise_pages.cshtml,ApiCalls,get_group_wise_pages,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_group_wise_pages,
230,230,Reports/cnic_loan_report.cshtml,ApiCalls,get_cnic_loan_detail_report,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_cnic_loan_detail_report,
85,85,Reports/glhead_details.cshtml,ApiCalls,Glhead_Sub_Details,POST,AJAX,VIEW,MEDIUM, /ApiCalls/Glhead_Sub_Details,
187,187,Reports/FAD_New_Old_Para_Performance.cshtml,ApiCalls,get_fad_new_old_para_performance,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_fad_new_old_para_performance,
,MULTIPLE_OR_UNKNOWN,Reports/glhead_transaction_details.cshtml,ApiCalls,Glhead_Transaction_Details,POST,AJAX,VIEW,MEDIUM, /ApiCalls/Glhead_Transaction_Details,
,MULTIPLE_OR_UNKNOWN,Reports/post_compliance_settlement_report.cshtml,ApiCalls,get_post_compliance_settlement_report,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_post_compliance_settlement_report,
155,155,Reports/current_sessions.cshtml,ApiCalls,get_active_users,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_active_users,
176,176,Reports/analysis_of_settlement_paras.cshtml,ApiCalls,get_default_cnic_loan_detail_report,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_default_cnic_loan_detail_report,
113,113,Reports/div_seg_paras.cshtml,Planning,audit_periods,POST,AJAX,VIEW,MEDIUM, /Planning/audit_periods,
113,113,Reports/div_seg_paras.cshtml,Planning,audit_teams,POST,AJAX,VIEW,MEDIUM, /api/planning/audit_teams,
113,113,Reports/div_seg_paras.cshtml,Planning,zone_branches,POST,AJAX,VIEW,MEDIUM, /api/planning/zone_branches,
113,113,Reports/div_seg_paras.cshtml,Planning,div_departments,POST,AJAX,VIEW,MEDIUM, /api/planning/div_departments,
113,113,Reports/div_seg_paras.cshtml,Planning,add_audit_plan,POST,AJAX,VIEW,MEDIUM, /api/planning/add_audit_plan,
113,113,Reports/div_seg_paras.cshtml,Setup,get_sub_entities,POST,AJAX,VIEW,MEDIUM, /Setup/get_sub_entities,
,MULTIPLE_OR_UNKNOWN,Reports/year_wise_all_paras_details.cshtml,ApiCalls,get_year_wise_all_audit_paras,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_year_wise_all_audit_paras,
,MULTIPLE_OR_UNKNOWN,Reports/group_wise_users_count.cshtml,ApiCalls,get_group_wise_users_count,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_group_wise_users_count,
82,82,Reports/income_expenditure.cshtml,ApiCalls,GetIncomeExpenceDetails,POST,AJAX,VIEW,MEDIUM, /ApiCalls/GetIncomeExpenceDetails,
115,115,Reports/join_comp_report.cshtml,ApiCalls,get_joining_completion,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_joining_completion,
268,268,Reports/audit_para_recon.cshtml,ApiCalls,get_audit_para_reconsillation,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_audit_para_reconsillation,
107,107,Reports/settlement_old_paras.cshtml,Planning,audit_periods,POST,AJAX,VIEW,MEDIUM, /Planning/audit_periods,
107,107,Reports/settlement_old_paras.cshtml,Planning,audit_teams,POST,AJAX,VIEW,MEDIUM, /api/planning/audit_teams,
107,107,Reports/settlement_old_paras.cshtml,Planning,zone_branches,POST,AJAX,VIEW,MEDIUM, /api/planning/zone_branches,
107,107,Reports/settlement_old_paras.cshtml,Planning,div_departments,POST,AJAX,VIEW,MEDIUM, /api/planning/div_departments,
107,107,Reports/settlement_old_paras.cshtml,Planning,add_audit_plan,POST,AJAX,VIEW,MEDIUM, /api/planning/add_audit_plan,
107,107,Reports/settlement_old_paras.cshtml,Setup,get_sub_entities,POST,AJAX,VIEW,MEDIUM, /Setup/get_sub_entities,
302,302,Reports/search_para_text_report.cshtml,ApiCalls,get_para_text_in_audit_report,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_para_text_in_audit_report,
106,106,Reports/br_au_pos.cshtml,Planning,audit_periods,POST,AJAX,VIEW,MEDIUM, /Planning/audit_periods,
106,106,Reports/br_au_pos.cshtml,Planning,audit_teams,POST,AJAX,VIEW,MEDIUM, /api/planning/audit_teams,
106,106,Reports/br_au_pos.cshtml,Planning,zone_branches,POST,AJAX,VIEW,MEDIUM, /api/planning/zone_branches,
106,106,Reports/br_au_pos.cshtml,Planning,div_departments,POST,AJAX,VIEW,MEDIUM, /api/planning/div_departments,
106,106,Reports/br_au_pos.cshtml,Planning,add_audit_plan,POST,AJAX,VIEW,MEDIUM, /api/planning/add_audit_plan,
106,106,Reports/br_au_pos.cshtml,Setup,get_sub_entities,POST,AJAX,VIEW,MEDIUM, /Setup/get_sub_entities,
,MULTIPLE_OR_UNKNOWN,Reports/auditee_observations_report.cshtml,ApiCalls,get_report_paras,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_report_paras,
,MULTIPLE_OR_UNKNOWN,Reports/auditee_observations_report.cshtml,ApiCalls,close_draft_audit,POST,AJAX,VIEW,MEDIUM, /ApiCalls/close_draft_audit,
190,190,Reports/FAD_Legacy_Zone_Wise_Performance.cshtml,ApiCalls,get_legacy_zone_wise_performance,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_legacy_zone_wise_performance,
,MULTIPLE_OR_UNKNOWN,FAD/FAD_TASK/Fad_Desk_rpt.cshtml,ApiCalls,get_fad_desk_officer_rpt_by_date_range,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_fad_desk_officer_rpt_by_date_range,
,MULTIPLE_OR_UNKNOWN,FAD/FAD_TASK/para_shifting.cshtml,ApiCalls,get_zone_Branches,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_zone_Branches,
,MULTIPLE_OR_UNKNOWN,FAD/FAD_TASK/para_shifting.cshtml,ApiCalls,get_old_paras_for_monitoring,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_old_paras_for_monitoring,
,MULTIPLE_OR_UNKNOWN,FAD/FAD_TASK/para_shifting.cshtml,ApiCalls,get_zone_Branches,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_zone_Branches,
,MULTIPLE_OR_UNKNOWN,FAD/FAD_TASK/para_shifting.cshtml,ApiCalls,Para_Shifted_To,POST,AJAX,VIEW,MEDIUM, /ApiCalls/Para_Shifted_To,
,MULTIPLE_OR_UNKNOWN,FAD/FAD_TASK/observation_review.cshtml,ApiCalls,getparentrel,POST,AJAX,VIEW,MEDIUM, /ApiCalls/getparentrel,
,MULTIPLE_OR_UNKNOWN,FAD/FAD_TASK/observation_review.cshtml,ApiCalls,getpostplace,POST,AJAX,VIEW,MEDIUM, /ApiCalls/getpostplace,
,MULTIPLE_OR_UNKNOWN,FAD/FAD_TASK/observation_review.cshtml,ApiCalls,get_engagements_details_for_fad_review,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_engagements_details_for_fad_review,
,MULTIPLE_OR_UNKNOWN,FAD/FAD_TASK/observation_review.cshtml,ApiCalls,get_observation_details_for_report,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_observation_details_for_report,
,MULTIPLE_OR_UNKNOWN,FAD/FAD_TASK/observation_review.cshtml,ApiCalls,get_audit_report_for_fad_review,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_audit_report_for_fad_review,
,MULTIPLE_OR_UNKNOWN,FAD/FAD_TASK/observation_review.cshtml,ApiCalls,get_observation_details_for_fad,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_observation_details_for_fad,
,MULTIPLE_OR_UNKNOWN,CAU/OM/om_assignment.cshtml,ApiCalls,CAU_OM_assignment,POST,AJAX,VIEW,MEDIUM, /ApiCalls/CAU_OM_assignment,
,MULTIPLE_OR_UNKNOWN,CAU/OM/om_assignment.cshtml,ApiCalls,CAU_OM_assignmentAIR,POST,AJAX,VIEW,MEDIUM, /ApiCalls/CAU_OM_assignmentAIR,
,MULTIPLE_OR_UNKNOWN,CAU/OM/om_assignment.cshtml,ApiCalls,CAU_OM_assignmentPDP,POST,AJAX,VIEW,MEDIUM, /ApiCalls/CAU_OM_assignmentPDP,
,MULTIPLE_OR_UNKNOWN,CAU/OM/om_assignment.cshtml,ApiCalls,CAU_OM_assignmentARPSE,POST,AJAX,VIEW,MEDIUM, /ApiCalls/CAU_OM_assignmentARPSE,
,MULTIPLE_OR_UNKNOWN,CAU/OM/om_assignment.cshtml,ApiCalls,CAU_get_Pre_Added_OM,POST,AJAX,VIEW,MEDIUM, /ApiCalls/CAU_get_Pre_Added_OM,
,MULTIPLE_OR_UNKNOWN,CAU/OM/om_response.cshtml,ApiCalls,CAU_Get_OMs,POST,AJAX,VIEW,MEDIUM, /ApiCalls/CAU_Get_OMs,
